id;spriteSheetAddress;spriteWidth;spriteHeight;frames;autoUpdate;looping
dynamicPieceBamboo4Top3;assets/graphics/dynamicpieces/stones.png;32;16;[4/30/10000];true;true


dynamicPieceCrumbledWall0Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/33/10000];true;true
dynamicPieceCrumbledWall0Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/35/10000];true;true
dynamicPieceCrumbledWall0Top0;assets/graphics/dynamicpieces/stones.png;32;16;[0/32/10000];true;true
dynamicPieceCrumbledWall0Top1;assets/graphics/dynamicpieces/stones.png;32;16;[0/34/10000];true;true

dynamicPieceCrumbledWall1Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[1/33/10000];true;true
dynamicPieceCrumbledWall1Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[1/35/10000];true;true
dynamicPieceCrumbledWall1Top0;assets/graphics/dynamicpieces/stones.png;32;16;[1/32/10000];true;true
dynamicPieceCrumbledWall1Top1;assets/graphics/dynamicpieces/stones.png;32;16;[1/34/10000];true;true


dynamicPieceGateBottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/37/10000];true;true
dynamicPieceGateBottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/39/10000];true;true
dynamicPieceGateBottom2;assets/graphics/dynamicpieces/stones.png;32;16;[0/41/10000];true;true
dynamicPieceGateBottom3;assets/graphics/dynamicpieces/stones.png;32;16;[0/43/10000];true;true
dynamicPieceGateBottom4;assets/graphics/dynamicpieces/stones.png;32;16;[0/45/10000];true;true
dynamicPieceGateBottom5;assets/graphics/dynamicpieces/stones.png;32;16;[0/47/10000];true;true
dynamicPieceGateTop0;assets/graphics/dynamicpieces/stones.png;32;16;[0/36/10000];true;true
dynamicPieceGateTop1;assets/graphics/dynamicpieces/stones.png;32;16;[0/38/10000];true;true
dynamicPieceGateTop2;assets/graphics/dynamicpieces/stones.png;32;16;[0/40/10000];true;true
dynamicPieceGateTop3;assets/graphics/dynamicpieces/stones.png;32;16;[0/42/10000];true;true
dynamicPieceGateTop4;assets/graphics/dynamicpieces/stones.png;32;16;[0/44/10000];true;true
dynamicPieceGateTop5;assets/graphics/dynamicpieces/stones.png;32;16;[0/46/10000];true;true


dynamicPieceSecretDoorSpikesBottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/7/10000];true;true
dynamicPieceSecretDoorSpikesBottom1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/7/10000];true;true
dynamicPieceSecretDoorSpikesBottom2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/7/10000];true;true
dynamicPieceSecretDoorSpikesBottom3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/7/10000];true;true
dynamicPieceSecretDoorSpikesBottom4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/7/10000];true;true
dynamicPieceSecretDoorSpikesTop0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/6/10000];true;true
dynamicPieceSecretDoorSpikesTop1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/6/10000];true;true
dynamicPieceSecretDoorSpikesTop2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/6/10000];true;true
dynamicPieceSecretDoorSpikesTop3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/6/10000];true;true
dynamicPieceSecretDoorSpikesTop4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/6/10000];true;true

dynamicPieceSecretDoorHydraulicsBottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/9/10000];true;true
dynamicPieceSecretDoorHydraulicsBottom1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/9/10000];true;true
dynamicPieceSecretDoorHydraulicsBottom2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/9/10000];true;true
dynamicPieceSecretDoorHydraulicsBottom3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/9/10000];true;true
dynamicPieceSecretDoorHydraulicsBottom4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/9/10000];true;true
dynamicPieceSecretDoorHydraulicsTop0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/8/10000];true;true
dynamicPieceSecretDoorHydraulicsTop1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/8/10000];true;true
dynamicPieceSecretDoorHydraulicsTop2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/8/10000];true;true
dynamicPieceSecretDoorHydraulicsTop3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/8/10000];true;true
dynamicPieceSecretDoorHydraulicsTop4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/8/10000];true;true

dynamicPieceSecretDoorEnergyBottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/11/10000];true;true
dynamicPieceSecretDoorEnergyBottom1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/11/10000];true;true
dynamicPieceSecretDoorEnergyBottom2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/11/10000];true;true
dynamicPieceSecretDoorEnergyBottom3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/11/10000];true;true
dynamicPieceSecretDoorEnergyBottom4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/11/10000];true;true
dynamicPieceSecretDoorEnergyTop0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/10/10000];true;true
dynamicPieceSecretDoorEnergyTop1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/10/10000];true;true
dynamicPieceSecretDoorEnergyTop2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/10/10000];true;true
dynamicPieceSecretDoorEnergyTop3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/10/10000];true;true
dynamicPieceSecretDoorEnergyTop4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/10/10000];true;true

dynamicPieceSecretDoorWallBottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/13/10000];true;true
dynamicPieceSecretDoorWallBottom1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/13/10000];true;true
dynamicPieceSecretDoorWallBottom2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/13/10000];true;true
dynamicPieceSecretDoorWallBottom3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/13/10000];true;true
dynamicPieceSecretDoorWallBottom4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/13/10000];true;true
dynamicPieceSecretDoorWallTop0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/12/10000];true;true
dynamicPieceSecretDoorWallTop1;assets/graphics/dynamicpieces/moveables.png;16;16;[1/12/10000];true;true
dynamicPieceSecretDoorWallTop2;assets/graphics/dynamicpieces/moveables.png;16;16;[2/12/10000];true;true
dynamicPieceSecretDoorWallTop3;assets/graphics/dynamicpieces/moveables.png;16;16;[3/12/10000];true;true
dynamicPieceSecretDoorWallTop4;assets/graphics/dynamicpieces/moveables.png;16;16;[4/12/10000];true;true


dynamicPieceBollardBottom0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/1/10000];true;true
dynamicPieceBollardBottom1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/1/10000];true;true
dynamicPieceBollardBottom2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/1/10000];true;true
dynamicPieceBollardBottom3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/1/10000];true;true
dynamicPieceBollardBottom4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/1/10000];true;true
dynamicPieceBollardTop0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/0/10000];true;true
dynamicPieceBollardTop1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/0/10000];true;true
dynamicPieceBollardTop2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/0/10000];true;true
dynamicPieceBollardTop3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/0/10000];true;true
dynamicPieceBollardTop4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/0/10000];true;true

dynamicPieceAutoBollardBottom0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/5/10000];true;true
dynamicPieceAutoBollardBottom1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/5/10000];true;true
dynamicPieceAutoBollardBottom2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/5/10000];true;true
dynamicPieceAutoBollardBottom3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/5/10000];true;true
dynamicPieceAutoBollardBottom4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/5/10000];true;true
dynamicPieceAutoBollardTop0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/4/10000];true;true
dynamicPieceAutoBollardTop1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/4/10000];true;true
dynamicPieceAutoBollardTop2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/4/10000];true;true
dynamicPieceAutoBollardTop3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/4/10000];true;true
dynamicPieceAutoBollardTop4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/4/10000];true;true

dynamicPieceOneWayBollardTopWest0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/13/10000];true;true
dynamicPieceOneWayBollardTopWest1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/13/10000];true;true
dynamicPieceOneWayBollardTopWest2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/13/10000];true;true
dynamicPieceOneWayBollardTopWest3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/13/10000];true;true
dynamicPieceOneWayBollardTopWest4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/13/10000];true;true
dynamicPieceOneWayBollardBottomWest0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/14/10000];true;true
dynamicPieceOneWayBollardBottomWest1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/14/10000];true;true
dynamicPieceOneWayBollardBottomWest2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/14/10000];true;true
dynamicPieceOneWayBollardBottomWest3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/14/10000];true;true
dynamicPieceOneWayBollardBottomWest4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/14/10000];true;true
dynamicPieceOneWayBollardTopNorth0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/15/10000];true;true
dynamicPieceOneWayBollardTopNorth1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/15/10000];true;true
dynamicPieceOneWayBollardTopNorth2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/15/10000];true;true
dynamicPieceOneWayBollardTopNorth3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/15/10000];true;true
dynamicPieceOneWayBollardTopNorth4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/15/10000];true;true
dynamicPieceOneWayBollardBottomNorth0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/16/10000];true;true
dynamicPieceOneWayBollardBottomNorth1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/16/10000];true;true
dynamicPieceOneWayBollardBottomNorth2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/16/10000];true;true
dynamicPieceOneWayBollardBottomNorth3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/16/10000];true;true
dynamicPieceOneWayBollardBottomNorth4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/16/10000];true;true
dynamicPieceOneWayBollardTopEast0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/17/10000];true;true
dynamicPieceOneWayBollardTopEast1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/17/10000];true;true
dynamicPieceOneWayBollardTopEast2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/17/10000];true;true
dynamicPieceOneWayBollardTopEast3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/17/10000];true;true
dynamicPieceOneWayBollardTopEast4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/17/10000];true;true
dynamicPieceOneWayBollardBottomEast0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/18/10000];true;true
dynamicPieceOneWayBollardBottomEast1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/18/10000];true;true
dynamicPieceOneWayBollardBottomEast2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/18/10000];true;true
dynamicPieceOneWayBollardBottomEast3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/18/10000];true;true
dynamicPieceOneWayBollardBottomEast4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/18/10000];true;true
dynamicPieceOneWayBollardTopSouth0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/19/10000];true;true
dynamicPieceOneWayBollardTopSouth1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/19/10000];true;true
dynamicPieceOneWayBollardTopSouth2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/19/10000];true;true
dynamicPieceOneWayBollardTopSouth3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/19/10000];true;true
dynamicPieceOneWayBollardTopSouth4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/19/10000];true;true
dynamicPieceOneWayBollardBottomSouth0;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/20/10000];true;true
dynamicPieceOneWayBollardBottomSouth1;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/20/10000];true;true
dynamicPieceOneWayBollardBottomSouth2;assets/graphics/dynamicpieces/portals_animations.png;16;16;[2/20/10000];true;true
dynamicPieceOneWayBollardBottomSouth3;assets/graphics/dynamicpieces/portals_animations.png;16;16;[3/20/10000];true;true
dynamicPieceOneWayBollardBottomSouth4;assets/graphics/dynamicpieces/portals_animations.png;16;16;[4/20/10000];true;true

dynamicPieceSwitchBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/3/10000];true;true
dynamicPieceSwitchTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/2/10000];true;true

dynamicPieceJammerTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/6/100,1/6/100,2/6/100];true;true
dynamicPieceJammerBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/7/100,1/7/100,2/7/100];true;true

dynamicPieceReflectorClockwiseSw;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/9/100,1/9/100,2/9/100,3/9/100,4/9/100,5/9/100];true;true
dynamicPieceReflectorClockwiseNw;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/10/100,1/10/100,2/10/100,3/10/100,4/10/100,5/10/100];true;true
dynamicPieceReflectorClockwiseNe;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/11/100,1/11/100,2/11/100,3/11/100,4/11/100,5/11/100];true;true
dynamicPieceReflectorClockwiseSe;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/12/100,1/12/100,2/12/100,3/12/100,4/12/100,5/12/100];true;true

dynamicPieceCubeTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/21/10000];true;true
dynamicPieceCubeBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/22/10000];true;true
dynamicPieceCubeWestFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/21/10000,2/21/10000,3/21/10000,4/21/10000,5/21/10000,6/21/10000];true;true
dynamicPieceCubeWestFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/22/10000,2/22/10000,3/22/10000,4/22/10000,5/22/10000,6/22/10000];true;true
dynamicPieceCubeEastFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/23/10000,2/23/10000,3/23/10000,4/23/10000,5/23/10000,6/23/10000];true;true
dynamicPieceCubeEastFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/24/10000,2/24/10000,3/24/10000,4/24/10000,5/24/10000,6/24/10000];true;true
dynamicPieceCubeNorthFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/25/10000,2/25/10000,3/25/10000,4/25/10000,5/25/10000,6/25/10000];true;true
dynamicPieceCubeNorthFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/26/10000,2/26/10000,3/26/10000,4/26/10000,5/26/10000,6/26/10000];true;true
dynamicPieceCubeSouthFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/27/10000,2/27/10000,3/27/10000,4/27/10000,5/27/10000,6/27/10000];true;true
dynamicPieceCubeSouthFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/28/10000,2/28/10000,3/28/10000,4/28/10000,5/28/10000,6/28/10000];true;true
dynamicPieceTransparentCubeTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/30/10000];true;true
dynamicPieceTransparentCubeBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/31/10000];true;true
dynamicPieceTransparentCubeWestFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/30/10000,2/30/10000,3/30/10000,4/30/10000,5/30/10000,6/30/10000];true;true
dynamicPieceTransparentCubeWestFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/31/10000,2/31/10000,3/31/10000,4/31/10000,5/31/10000,6/31/10000];true;true
dynamicPieceTransparentCubeEastFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/32/10000,2/32/10000,3/32/10000,4/32/10000,5/32/10000,6/32/10000];true;true
dynamicPieceTransparentCubeEastFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/33/10000,2/33/10000,3/33/10000,4/33/10000,5/33/10000,6/33/10000];true;true
dynamicPieceTransparentCubeNorthFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/34/10000,2/34/10000,3/34/10000,4/34/10000,5/34/10000,6/34/10000];true;true
dynamicPieceTransparentCubeNorthFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/35/10000,2/35/10000,3/35/10000,4/35/10000,5/35/10000,6/35/10000];true;true
dynamicPieceTransparentCubeSouthFromPortalTop;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/36/10000,2/36/10000,3/36/10000,4/36/10000,5/36/10000,6/36/10000];true;true
dynamicPieceTransparentCubeSouthFromPortalBottom;assets/graphics/dynamicpieces/portals_animations.png;16;16;[1/37/10000,2/37/10000,3/37/10000,4/37/10000,5/37/10000,6/37/10000];true;true

dynamicPieceInactiveSensor;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/40/500,1/40/500];true;true
dynamicPieceActiveSensor;assets/graphics/dynamicpieces/portals_animations.png;16;16;[0/41/10000];true;true


portalRayVerticalA;assets/graphics/portals/portalray_animations.png;16;16;[0/1/125,0/4/125];true;true
portalRayVerticalB;assets/graphics/portals/portalray_animations.png;16;16;[2/1/125,2/4/125];true;true
portalRayHorizontalA;assets/graphics/portals/portalray_animations.png;16;16;[1/0/125,1/3/125];true;true
portalRayHorizontalB;assets/graphics/portals/portalray_animations.png;16;16;[1/2/125,1/5/125];true;true
portalRayBentSW;assets/graphics/portals/portalray_animations.png;16;16;[2/0/125,2/3/125];true;true
portalRayBentNW;assets/graphics/portals/portalray_animations.png;16;16;[2/2/125,2/5/125];true;true
portalRayBentNE;assets/graphics/portals/portalray_animations.png;16;16;[0/2/125,0/5/125];true;true
portalRayBentSE;assets/graphics/portals/portalray_animations.png;16;16;[0/0/125,0/3/125];true;true
portalRayEndNorth;assets/graphics/portals/portalray_animations.png;16;16;[5/0/125,5/3/125];true;true
portalRayEndSouth;assets/graphics/portals/portalray_animations.png;16;16;[5/2/125,5/5/125];true;true
portalRayEndWest;assets/graphics/portals/portalray_animations.png;16;16;[6/1/125,6/4/125];true;true
portalRayEndEast;assets/graphics/portals/portalray_animations.png;16;16;[8/1/125,8/4/125];true;true

portalPlasmaBall;assets/graphics/portals/portalray_animations.png;16;16;[3/0/125,3/1/125];true;true



trafficBarrierHorizontalClosedTop;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[0/0/10000];true;true
trafficBarrierHorizontalClosedBottom;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[0/2/10000];true;true
trafficBarrierHorizontalOpenTop;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[2/0/10000];true;true
trafficBarrierHorizontalOpenBottom;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[2/2/10000];true;true
trafficBarrierVerticalClosedTop;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[4/0/10000];true;true
trafficBarrierVerticalClosedBottom;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[4/2/10000];true;true
trafficBarrierVerticalOpenTop;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[6/0/10000];true;true
trafficBarrierVerticalOpenBottom;assets/graphics/dynamicPieces/trafficbarriers.png;48;48;[6/2/10000];true;true


trafficBarrierSignalCounter1;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[0/0/10000];true;true
trafficBarrierSignalCounter2;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[1/0/10000];true;true
trafficBarrierSignalCounter3;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[2/0/10000];true;true
trafficBarrierSignalCounter4;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[3/0/10000];true;true
trafficBarrierSignalCounter5;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[4/0/10000];true;true
trafficBarrierSignalCounter6;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[5/0/10000];true;true
trafficBarrierSignalCounter7;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[6/0/10000];true;true
trafficBarrierSignalCounter8;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[7/0/10000];true;true
trafficBarrierSignalCounter9;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[0/1/10000];true;true
trafficBarrierSignalCounter10;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[1/1/10000];true;true
trafficBarrierSignalCounter11;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[2/1/10000];true;true
trafficBarrierSignalCounter12;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[3/1/10000];true;true
trafficBarrierSignalCounter13;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[4/1/10000];true;true
trafficBarrierSignalCounter14;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[5/1/10000];true;true
trafficBarrierSignalCounter15;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[6/1/10000];true;true
trafficBarrierSignalCounter16;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[7/1/10000];true;true
trafficBarrierSignalCounter17;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[0/2/10000];true;true
trafficBarrierSignalCounter18;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[1/2/10000];true;true
trafficBarrierSignalCounter19;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[2/2/10000];true;true
trafficBarrierSignalCounter20;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[3/2/10000];true;true
trafficBarrierSignalCounter21;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[4/2/10000];true;true
trafficBarrierSignalCounter22;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[5/2/10000];true;true
trafficBarrierSignalCounter23;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[6/2/10000];true;true
trafficBarrierSignalCounter24;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[7/2/10000];true;true

trafficBarrierSignalGreen;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[0/3/10000];true;true
trafficBarrierSignalRed;assets/graphics/dynamicPieces/trafficbarriers_signals.png;16;16;[1/3/10000];true;true

polePositionHorizontal;assets/graphics/dynamicPieces/track.png;16;16;[0/0/10000];true;true
polePositionVertical;assets/graphics/dynamicPieces/track.png;16;16;[1/0/10000];true;true
finishLineHorizontal;assets/graphics/dynamicPieces/track.png;16;16;[0/0/10000];true;true
finishLineVertical;assets/graphics/dynamicPieces/track.png;16;16;[1/0/10000];true;true


timeBonus1;assets/graphics/dynamicPieces/timecontrols.png;16;16;[0/0/10000];true;true
timeBonus2;assets/graphics/dynamicPieces/timecontrols.png;16;16;[1/0/10000];true;true
timeBonus3;assets/graphics/dynamicPieces/timecontrols.png;16;16;[2/0/10000];true;true
timeBonus4;assets/graphics/dynamicPieces/timecontrols.png;16;16;[3/0/10000];true;true
timeBonus5;assets/graphics/dynamicPieces/timecontrols.png;16;16;[4/0/10000];true;true
timeBonus6;assets/graphics/dynamicPieces/timecontrols.png;16;16;[5/0/10000];true;true
timeBonus7;assets/graphics/dynamicPieces/timecontrols.png;16;16;[6/0/10000];true;true
timeBonus8;assets/graphics/dynamicPieces/timecontrols.png;16;16;[7/0/10000];true;true
timeBonus9;assets/graphics/dynamicPieces/timecontrols.png;16;16;[8/0/10000];true;true
timeBonus10;assets/graphics/dynamicPieces/timecontrols.png;16;16;[9/0/10000];true;true
timeBonus20;assets/graphics/dynamicPieces/timecontrols.png;16;16;[0/1/10000];true;true
timeBonus30;assets/graphics/dynamicPieces/timecontrols.png;16;16;[1/1/10000];true;true
timeBonus40;assets/graphics/dynamicPieces/timecontrols.png;16;16;[2/1/10000];true;true
timeBonus50;assets/graphics/dynamicPieces/timecontrols.png;16;16;[3/1/10000];true;true
resetter;assets/graphics/dynamicPieces/timecontrols.png;16;16;[0/2/10000];true;true



dynamicPieceAlienSwitchBottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/49/10000];true;true
dynamicPieceAlienSwitchBottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/51/10000];true;true
dynamicPieceAlienSwitchTop0;assets/graphics/dynamicpieces/stones.png;32;16;[0/48/10000];true;true
dynamicPieceAlienSwitchTop1;assets/graphics/dynamicpieces/stones.png;32;16;[0/50/10000];true;true


dynamicPieceCrate0Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[0/1/10000];true;true
dynamicPieceCrate0Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[0/3/10000];true;true
dynamicPieceCrate0Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[0/5/10000];true;true
dynamicPieceCrate0Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[0/7/10000];true;true
dynamicPieceCrate0Top0;assets/graphics/dynamicpieces/containers.png;32;16;[0/0/10000];true;true
dynamicPieceCrate0Top1;assets/graphics/dynamicpieces/containers.png;32;16;[0/2/10000];true;true
dynamicPieceCrate0Top2;assets/graphics/dynamicpieces/containers.png;32;16;[0/4/10000];true;true
dynamicPieceCrate0Top3;assets/graphics/dynamicpieces/containers.png;32;16;[0/6/10000];true;true

dynamicPieceCrate1Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[1/1/10000];true;true
dynamicPieceCrate1Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[1/3/10000];true;true
dynamicPieceCrate1Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[1/5/10000];true;true
dynamicPieceCrate1Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[1/7/10000];true;true
dynamicPieceCrate1Top0;assets/graphics/dynamicpieces/containers.png;32;16;[1/0/10000];true;true
dynamicPieceCrate1Top1;assets/graphics/dynamicpieces/containers.png;32;16;[1/2/10000];true;true
dynamicPieceCrate1Top2;assets/graphics/dynamicpieces/containers.png;32;16;[1/4/10000];true;true
